panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,entity_id,entity_type
mongolia,central,2,0,,Northern Xiongnu (北匈奴),→ expelled westward ~89 CE,2,xiongnu,linked,xiongnu,existing_polity
mongolia,north,2,0,,Xianbei (鮮卑) · Wuhuan (烏桓),rising in former Donghu lands,1,xianbei_wuhuan,linked,,unresolved_link
mongolia,south,2,0,,Southern Xiongnu (南匈奴),Han dynasty vassals,1,xiongnu,linked,xiongnu,existing_polity
mongolia,central,3,0,,Xianbei (鮮卑) — dominant steppe power,"~2nd–4th c., Tiele (鐵勒) Turkic groups emerge",3,xianbei,linked,xianbei,existing_polity
mongolia,south,3,0,,Xianbei branches migrating south,,1,xianbei_branches_migrating_south,linked,,unresolved_link
mongolia,central,4,0,,Rouran Khaganate (柔然),~330–555,1,rouran_khaganate,linked,rouran_khaganate,existing_polity
mongolia,west,4,0,,Tiele / Gaoche (高車),subject to Rouran,2,tiele,linked,,unresolved_link
mongolia,south,4,0,,Northern Wei (北魏),"386–534, Xianbei Tuoba",1,northern_wei,linked,northern_wei,existing_polity
mongolia,south,4,1,,Western Wei (西魏) · Eastern Wei (東魏),534–557,1,western_wei,linked,western_wei,existing_polity
mongolia,central,5,0,,First Turkic Khaganate (突厥),"552–603, defeats Rouran",3,first_turkic_khaganate,linked,first_turkic_khaganate,existing_polity
mongolia,south,5,0,,Northern Zhou (北周),557–581,1,northern_zhou,linked,,unresolved_link
mongolia,south,5,1,,Northern Qi (北齊),550–577,1,northern_qi,linked,,unresolved_link
mongolia,central,6,0,,Eastern Turkic Khaganate (東突厥),583–630,1,eastern_turkic_khaganate,linked,,unresolved_link
mongolia,west,6,0,,Western Turkic Khaganate (西突厥),583–659,1,western_turkic_khaganate,linked,,unresolved_link
mongolia,west,6,1,,Shatuo (沙陀),Turkic group,1,shatuo,linked,,unresolved_link
mongolia,north,6,0,,Various Tiele groups,,1,various_tiele_groups,linked,,unresolved_link
mongolia,south,6,0,,Sui (隋),581–618,1,sui_dynasty,linked,sui_dynasty,existing_polity
mongolia,south,6,1,,Tang (唐),from 618,1,tang_dynasty,linked,tang_dynasty,existing_polity
mongolia,central,7,0,,Xueyantuo (薛延陀),628–646,3,xueyantuo,linked,xueyantuo,existing_polity
mongolia,central,7,1,,Tang Jimi rule (安北都護府),from 630,3,tang_jimi_rule,linked,,unresolved_link
mongolia,south,7,0,,Tang dynasty (唐),,1,tang_dynasty,linked,tang_dynasty,existing_polity
mongolia,central,8,0,,Second Turkic Khaganate (後突厥),682–744,3,second_turkic_khaganate,linked,second_turkic_khaganate,existing_polity
mongolia,south,8,0,,Tang dynasty (唐),,1,tang_dynasty,linked,tang_dynasty,existing_polity
mongolia,central,9,0,,Uyghur Khaganate (回鶻),"744–840, capital Ordu-Baliq",3,uyghur_khaganate,linked,uyghur_khaganate,existing_polity
mongolia,south,9,0,,Tang dynasty (唐),,1,tang_dynasty,linked,tang_dynasty,existing_polity
mongolia,central,10,0,,Kyrgyz Khaganate (黠戛斯),840–~920s,1,kyrgyz_khaganate,linked,,unresolved_link
mongolia,west,10,0,,Kyrgyz (western range),,1,kyrgyz,linked,,unresolved_link
mongolia,north,10,0,,Shiwei (室韋),proto-Mongolic peoples,1,shiwei,linked,shiwei,existing_polity
mongolia,south,10,0,,Khitan (契丹),rising power,1,khitan,linked,,unresolved_link
mongolia,central,11,0,Medieval,Zubu (阻卜),steppe tribal confederation,2,zubu,linked,,unresolved_link
mongolia,north,11,0,Medieval,Proto-Mongolic forest peoples,,1,proto_mongolic_forest_peoples,linked,,unresolved_link
mongolia,south,11,0,Medieval,Liao dynasty (遼),"907–1125, Khitan",1,liao_dynasty,linked,liao_dynasty,existing_polity
mongolia,south,11,1,Medieval,Western Xia (西夏),"1038–1227, Tangut",1,western_xia,linked,western_xia,existing_polity
mongolia,central,12,0,,Kerait (克烈),central Mongolia,1,kerait,linked,,unresolved_link
mongolia,central,12,1,,Khamag Mongol (蒙兀國),Onon–Kerulen rivers,1,khamag_mongol,linked,,unresolved_link
mongolia,west,12,0,,Naiman (乃蠻),western Mongolia,1,naiman,linked,,unresolved_link
mongolia,west,12,1,,Western Liao (西遼),"1124–1218, Qara Khitai",1,western_liao,linked,western_liao,existing_polity
mongolia,north,12,0,,Merkit (蔑兒乞),Baikal region,1,merkit,linked,,unresolved_link
mongolia,north,12,1,,Tatar (塔塔兒),eastern steppe,1,tatar,linked,,unresolved_link
mongolia,south,12,0,,Jin dynasty (金),"1115–1234, Jurchen",1,jin_dynasty,linked,jin_dynasty,existing_polity
mongolia,central,13,0,,Mongol Empire (蒙古帝國),"1206–1271, Chinggis Khan unifies the steppe",4,mongol_empire,linked,mongol_empire,existing_polity
mongolia,central,14,0,,Yuan dynasty (元),"1271–1368, Kublai Khan",1,yuan_dynasty,linked,yuan_dynasty,existing_polity
mongolia,west,14,0,,Chagatai Khanate (察合台汗國),1227–1347,1,chagatai_khanate,linked,chagatai_khanate,existing_polity
mongolia,west,14,1,,Ogedei Khanate (窩闊台汗國),1227–1310,1,ogedei_khanate,linked,,unresolved_link
mongolia,north,14,0,,Yuan territory,,1,yuan_territory,linked,,unresolved_link
mongolia,south,14,0,,Yuan dynasty,Kipchak Khanate (Golden Horde) · Ilkhanate (distant),1,yuan_dynasty,linked,yuan_dynasty,existing_polity
mongolia,central,15,0,,Northern Yuan (北元),1368–1635,1,northern_yuan,linked,northern_yuan,existing_polity
mongolia,west,15,0,,Oirat (瓦剌),Four Oirat confederation,1,oirat,linked,,unresolved_link
mongolia,north,15,0,,Uriankhai (兀良哈),forest Mongols,1,uriankhai,linked,,unresolved_link
mongolia,south,15,0,,Ming dynasty (明),1368–1644,1,ming_dynasty,linked,ming_dynasty,existing_polity
mongolia,central,16,0,,Khalkha (喀爾喀),Left Wing tümen,1,khalkha,linked,,unresolved_link
mongolia,west,16,0,,Oirat (瓦剌/衛拉特),western confederation,1,oirat,linked,,unresolved_link
mongolia,north,16,0,,Uriankhai (兀良哈),,1,uriankhai,linked,,unresolved_link
mongolia,north,16,1,,Uriankhai Three Guards (兀良哈三衛),,1,uriankhai_three_guards,linked,,unresolved_link
mongolia,south,16,0,,Chahar (察哈爾) · Tümed (土默特),Right Wing tümens,1,chahar_tumed,linked,,unresolved_link
mongolia,south,16,1,,Ordos (鄂爾多斯) · Yongshebu (永謝布),,1,ordos_yongshebu,linked,,unresolved_link
mongolia,south,16,2,,Ming dynasty (明),,1,ming_dynasty,linked,ming_dynasty,existing_polity
mongolia,central,17,0,,Khalkha (喀爾喀),submits to Qing 1691,1,khalkha,linked,,unresolved_link
mongolia,west,17,0,,Dzungar Khanate (準噶爾),1634–1758,1,dzungar_khanate,linked,dzungar_khanate,existing_polity
mongolia,north,17,0,,Uriankhai,,1,uriankhai,linked,,unresolved_link
mongolia,south,17,0,,Qing dynasty (清),"from 1636, conquers Chahar 1635",1,qing_dynasty,linked,qing_dynasty,existing_polity
mongolia,central,18,0,,Outer Mongolia (外蒙古),Khalkha Four Aimags under Qing,2,outer_mongolia,linked,,unresolved_link
mongolia,north,18,0,,Russian Empire,Treaty of Kyakhta 1727,1,russian_empire,linked,russian_empire,existing_polity
mongolia,south,18,0,,Inner Mongolia (内蒙古),Qing leagues and banners,1,inner_mongolia,linked,,unresolved_link
mongolia,central,19,0,Modern,Bogd Khanate,"1911–1919, independence declared",2,bogd_khanate,linked,,unresolved_link
mongolia,central,19,1,Modern,ROC occupation,"1919–1921, Beiyang Government",2,,event,roc_occupation,event
mongolia,central,19,2,Modern,Bogd Khanate restored,"1921–1924, with Soviet support",2,,polity,bogd_khanate_restored,polity
mongolia,north,19,0,Modern,Russian Empire,,1,russian_empire,linked,russian_empire,existing_polity
mongolia,north,19,1,Modern,Uriankhai Republic,~1911–1914,1,uriankhai_republic,linked,,unresolved_link
mongolia,south,19,0,Modern,Republic of China,Beiyang Government,1,republic_of_china,linked,republic_of_china,existing_polity
mongolia,central,20,0,,Mongolian People's Republic,1924–1992,2,mongolian_peoples_republic,linked,mongolian_peoples_republic,existing_polity
mongolia,north,20,0,,Soviet Union,,1,soviet_union,linked,soviet_union,existing_polity
mongolia,north,20,1,,Tuvan People's Republic,1921–1944,1,tuvan_peoples_republic,linked,,unresolved_link
mongolia,north,20,2,,Buryat ASSR,from 1923,1,buryat_assr,linked,,unresolved_link
mongolia,south,20,0,,ROC Nationalist Government,,1,roc_nationalist_government,linked,,unresolved_link
mongolia,south,20,1,,Manchukuo,"1932–1945, eastern Inner Mongolia",1,manchukuo,linked,manchukuo,existing_polity
mongolia,south,20,2,,Mengjiang (蒙疆),"1936–1945, Japanese puppet state",1,mengjiang,linked,mengjiang,existing_polity
mongolia,central,21,0,,Mongolian People's Republic,Soviet satellite state,2,mongolian_peoples_republic,linked,mongolian_peoples_republic,existing_polity
mongolia,north,21,0,,Soviet Union,,1,soviet_union,linked,soviet_union,existing_polity
mongolia,north,21,1,,Tuva ASSR,from 1944,1,tuva_assr,linked,,unresolved_link
mongolia,north,21,2,,Buryat ASSR,,1,buryat_assr,linked,,unresolved_link
mongolia,south,21,0,,Soviet military administration,1945,1,soviet_military_administration,linked,,unresolved_link
mongolia,south,21,1,,Inner Mongolian People's Republic,"1945, brief",1,mongolian_peoples_republic,linked,mongolian_peoples_republic,existing_polity
mongolia,south,21,2,,PRC — Inner Mongolia Autonomous Region,"内蒙古自治区, from 1947",1,peoples_republic_of_china,linked,peoples_republic_of_china,existing_polity
mongolia,central,22,0,,Mongolia (Монгол Улс),"democratic transition 1990, constitution 1992",2,mongolia,linked,,unresolved_link
mongolia,north,22,0,,Russian Federation,,1,russian_federation,linked,russian_federation,existing_polity
mongolia,north,22,1,,Tuva Republic (Тыва),from 1992,1,tuva_republic,linked,,unresolved_link
mongolia,north,22,2,,Buryatia Republic (Бурятия),from 1992,1,buryatia_republic,linked,,unresolved_link
mongolia,south,22,0,,PRC — Inner Mongolia Autonomous Region,内蒙古自治区,1,peoples_republic_of_china,linked,peoples_republic_of_china,existing_polity
tibet,ladakh,0,0,Ancient,Dards (Indo-Aryan peoples),,1,dards,linked,,unresolved_link
tibet,ngari,0,0,Ancient,Zhangzhung Kingdom,c.500 BCE – 625 CE,1,zhangzhung_kingdom,linked,,unresolved_link
tibet,ngari,0,1,Ancient,Teyurang culture,,1,teyurang_culture,linked,,unresolved_link
tibet,amdo,0,0,Ancient,Lepcha tribes,,2,lepcha_tribes,linked,,unresolved_link
tibet,amdo,0,1,Ancient,Nomadic pastoralists,,2,nomadic_pastoralists,linked,,unresolved_link
tibet,utsang,0,0,Ancient,Yarlung Kingdom (pre-imperial),c.200 BCE – 600 CE,1,yarlung_kingdom,linked,,unresolved_link
tibet,utsang,0,1,Ancient,Zhangzhung Kingdom (western U-Tsang),,1,zhangzhung_kingdom,linked,,unresolved_link
tibet,sikkim,0,0,Ancient,Lepcha tribes,,1,lepcha_tribes,linked,,unresolved_link
tibet,bhutan,0,0,Ancient,Nomadic / Mon-yul Kingdom,,1,nomadic,linked,,unresolved_link
tibet,ladakh,1,0,,Dards (continuing),,1,dards,linked,,unresolved_link
tibet,ngari,1,0,,Zhangzhung (continuing),,1,zhangzhung,linked,,unresolved_link
tibet,amdo,1,0,,Kushan Empire (frontier influence),,1,kushan_empire,linked,kushan_empire,existing_polity
tibet,amdo,1,1,,Kokonor Kingdom (Tuyuhun),c.285–663,1,kokonor_kingdom,linked,,unresolved_link
tibet,amdo,1,2,,Qiang / Jie peoples,,1,qiang,linked,,unresolved_link
tibet,kham,1,0,,Di peoples,,1,di_peoples,linked,,unresolved_link
tibet,kham,1,1,,Nomadic pastoralists,,1,nomadic_pastoralists,linked,,unresolved_link
tibet,utsang,1,0,,Yarlung Kingdom,,1,yarlung_kingdom,linked,,unresolved_link
tibet,utsang,1,1,,Tuyuhun (frontier),,1,,unclassified,tuyuhun,unclassified
tibet,sikkim,1,0,,Lepcha / Mon (continuing),,1,lepcha,linked,,unresolved_link
tibet,bhutan,1,0,,Mon-yul Kingdom,,1,mon_yul_kingdom,linked,,unresolved_link
tibet,ladakh,2,0,,Tibetan Empire — Songtsen Gampo · Trisong Detsen,c.618–842,5,tibetan_empire,linked,tibetan_empire,existing_polity
tibet,sikkim,2,0,,Tibetan Empire (periphery),,1,tibetan_empire,linked,tibetan_empire,existing_polity
tibet,bhutan,2,0,,Tibetan Empire (periphery),,1,tibetan_empire,linked,tibetan_empire,existing_polity
tibet,ladakh,3,0,9th–13th c.,Ladakh Kingdom (Maryul),c.842 onward,1,ladakh_kingdom,linked,,unresolved_link
tibet,ngari,3,0,9th–13th c.,Guge-Purang Kingdom,c.842–1630,1,guge_purang_kingdom,linked,,unresolved_link
tibet,amdo,3,0,9th–13th c.,Tangut peoples,,1,tangut_peoples,linked,,unresolved_link
tibet,amdo,3,1,9th–13th c.,Western Xia (Tangut Empire),1038–1227,1,western_xia,linked,western_xia,existing_polity
tibet,kham,3,0,9th–13th c.,Tibetan fragmentation era,c.842–1253; Buddhist sectarian formation period; Mongol invasion (1240s),2,,event,tibetan_fragmentation_era,event
tibet,sikkim,3,0,9th–13th c.,Tribal communities,,1,tribal_communities,linked,,unresolved_link
tibet,bhutan,3,0,9th–13th c.,Mon-yul / tribal communities,,1,mon_yul,linked,,unresolved_link
tibet,ladakh,4,0,,Ladakh Kingdom (continuing),,1,ladakh_kingdom,linked,,unresolved_link
tibet,ngari,4,0,,Guge Kingdom,c.842–1630,1,guge_kingdom,linked,,unresolved_link
tibet,ngari,4,1,,Purang Kingdom,,1,purang_kingdom,linked,,unresolved_link
tibet,amdo,4,0,,Yuan Empire — Xuanzheng Yuan (Bureau of Buddhist and Tibetan Affairs),1271–1368,3,yuan_dynasty,linked,yuan_dynasty,existing_polity
tibet,amdo,4,1,,Tibet under Yuan rule,,3,tibet_under_yuan_rule,linked,,unresolved_link
tibet,sikkim,4,0,,Indigenous chiefs,,1,indigenous_chiefs,linked,,unresolved_link
tibet,bhutan,4,0,,Indigenous chiefs,,1,indigenous_chiefs,linked,,unresolved_link
tibet,ladakh,5,0,14th–16th c.,Ladakh Kingdom,,1,ladakh_kingdom,linked,,unresolved_link
tibet,ngari,5,0,14th–16th c.,Guge Kingdom,,1,guge_kingdom,linked,,unresolved_link
tibet,amdo,5,0,14th–16th c.,Sakya dynasty (Yuan appointees),1268–1354,3,sakya_dynasty,linked,,unresolved_link
tibet,amdo,5,1,14th–16th c.,Indigenous local rulers,,3,indigenous_local_rulers,linked,,unresolved_link
tibet,amdo,5,2,14th–16th c.,Phagmodrupa dynasty,1354–1435,3,phagmodrupa_dynasty,linked,,unresolved_link
tibet,sikkim,5,0,14th–16th c.,Tribal communities,,1,tribal_communities,linked,,unresolved_link
tibet,bhutan,5,0,14th–16th c.,Tribal communities,,1,tribal_communities,linked,,unresolved_link
tibet,ladakh,6,0,,Ladakh Kingdom,,1,ladakh_kingdom,linked,,unresolved_link
tibet,ngari,6,0,,Guge Kingdom,,1,guge_kingdom,linked,,unresolved_link
tibet,amdo,6,0,,Rinpungpa dynasty,1435–1565; Gelug school rise · Dalai Lama institution,3,rinpungpa_dynasty,linked,,unresolved_link
tibet,amdo,6,1,,Tsangpa dynasty,1565–1642,3,tsangpa_dynasty,linked,,unresolved_link
tibet,sikkim,6,0,,Tribal communities,,1,tribal_communities,linked,,unresolved_link
tibet,bhutan,6,0,,Tribal communities,,1,tribal_communities,linked,,unresolved_link
tibet,ladakh,7,0,17th c.,Ladakh Kingdom,,1,ladakh_kingdom,linked,,unresolved_link
tibet,ngari,7,0,17th c.,Guge Kingdom (falls c.1630),,1,guge_kingdom,linked,,unresolved_link
tibet,amdo,7,0,17th c.,Khoshut Khanate (Gushi Khan),1642–1717; Dalai Lama III / Altan Khan alliance; Namgyal dynasty (Ladakh-Ngari border),1,khoshut_khanate,linked,khoshut_khanate,existing_polity
tibet,kham,7,0,17th c.,Ganden Phodrang — Dalai Lama V ('Great Fifth'),from 1642,2,ganden_phodrang,linked,,unresolved_link
tibet,sikkim,7,0,17th c.,Sikkim Kingdom (Namgyal dynasty),from 1642,1,sikkim_kingdom,linked,,unresolved_link
tibet,bhutan,7,0,17th c.,Druk Desi regime (Zhabdrung Ngawang Namgyal),from 1634,1,druk_desi_regime,linked,,unresolved_link
tibet,ladakh,8,0,18th c.,Ladakh Kingdom (declining),,1,,polity,ladakh_kingdom,polity
tibet,ngari,8,0,18th c.,Ganden Phodrang — Dalai Lama VII,,1,ganden_phodrang,linked,,unresolved_link
tibet,amdo,8,0,18th c.,Qing intervention — Amban system established,from 1720; Dzungar Khanate invasions (1717–1720); Dzungar-Qing/Tibet Wars,1,qing_dynasty,linked,qing_dynasty,existing_polity
tibet,kham,8,0,18th c.,Tibet under Qing suzerainty,,2,qing_dynasty,linked,qing_dynasty,existing_polity
tibet,kham,8,1,18th c.,Ganden Phodrang — Kashag (council) governance,,2,ganden_phodrang,linked,,unresolved_link
tibet,sikkim,8,0,18th c.,Sikkim Kingdom,,1,sikkim_kingdom,linked,,unresolved_link
tibet,bhutan,8,0,18th c.,Druk Desi regime,,1,druk_desi_regime,linked,,unresolved_link
tibet,ladakh,9,0,19th c.,Fragmentation era,,1,,event,fragmentation_era,event
tibet,ladakh,9,1,19th c.,Sikh Empire (conquers Ladakh),1834–1846,1,sikh_empire,linked,sikh_empire,existing_polity
tibet,ladakh,9,2,19th c.,Jammu & Kashmir (Dogra princely state),1846–1947,1,jammu_kashmir,linked,jammu_kashmir,existing_polity
tibet,ngari,9,0,19th c.,Tibet under Qing — Amban governance,Gurkha-Qing/Tibet Wars (1788–1792),4,qing_dynasty,linked,qing_dynasty,existing_polity
tibet,ngari,9,1,19th c.,Ganden Phodrang (continuing),,4,ganden_phodrang,linked,,unresolved_link
tibet,sikkim,9,0,19th c.,Gurkha Kingdom (southern raids),,1,,polity,gurkha_kingdom,polity
tibet,sikkim,9,1,19th c.,British East India Company / British Raj,,1,british_raj,linked,british_raj,existing_polity
tibet,sikkim,9,2,19th c.,Sikkim Kingdom (British protectorate),,1,sikkim_kingdom,linked,,unresolved_link
tibet,bhutan,9,0,19th c.,British Indian Empire (Bhutan — protectorate),,1,british_raj,linked,british_raj,existing_polity
tibet,ladakh,10,0,1904–1948,British Indian Empire,,1,british_raj,linked,british_raj,existing_polity
tibet,ladakh,10,1,1904–1948,Jammu & Kashmir (princely state),,1,jammu_kashmir,linked,jammu_kashmir,existing_polity
tibet,ngari,10,0,1904–1948,Modern independent Tibet — Dalai Lama XIII · XIV,1913–1950; British Younghusband expedition (1904); Qing annexation of parts of Amdo & Kham; Dalai Lama XIII — Tibetan Great Uprising,4,modern_independent_tibet,linked,,unresolved_link
tibet,sikkim,10,0,1904–1948,British Indian Empire,,1,british_raj,linked,british_raj,existing_polity
tibet,sikkim,10,1,1904–1948,Sikkim (British protectorate),,1,sikkim,linked,,unresolved_link
tibet,bhutan,10,0,1904–1948,Bhutan (British protectorate · Wangchuck dynasty from 1907),,1,bhutan,linked,,unresolved_link
tibet,ladakh,11,0,1949–present,Dominion of India,1947–1950,1,dominion_of_india,linked,,unresolved_link
tibet,ladakh,11,1,1949–present,Jammu & Kashmir (princely state — accession dispute),,1,jammu_kashmir,linked,jammu_kashmir,existing_polity
tibet,ngari,11,0,1949–present,People's Republic of China,from 1950,4,peoples_republic_of_china,linked,peoples_republic_of_china,existing_polity
tibet,ngari,11,1,1949–present,Tibet Autonomous Region · Qinghai Province · Sichuan Province,,4,tibet_autonomous_region,linked,,unresolved_link
tibet,ngari,11,2,1949–present,"Central Tibetan Administration (government-in-exile, Dharamsala)",from 1959,4,,polity,central_tibetan_administration,polity
tibet,sikkim,11,0,1949–present,Dominion of India,1947–1950,1,dominion_of_india,linked,,unresolved_link
tibet,sikkim,11,1,1949–present,Sikkim Kingdom (Indian protectorate),1950–1975,1,sikkim_kingdom,linked,,unresolved_link
tibet,bhutan,11,0,1949–present,Kingdom of Bhutan (independent from 1949),,1,kingdom_of_bhutan,linked,,unresolved_link
tibet,ladakh,12,0,,Republic of India,,1,republic_of_india,linked,republic_of_india,existing_polity
